Folder,Model,ID,Language,Words,Syllables,Phrases (Sentences),Avg Sentence Length,Has Pronunciation,Has Example,Compliance: Max 25 Words,Compliance: Max 2 Sentences,Compliance: Short Sentences (<15 words/sent),Compliance: No Double Negation,Compliance: No Self-Definition,Compliance: Active Voice Proxy,Compliance: Category+Function Pattern,Prompt Compliance Score
results_v2,rigochat,T-040_D-040.1,es,10,20,1,10.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-041_D-041.1,es,8,18,1,8.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-042_D-042.1,es,14,32,1,14.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-043_D-043.1,es,42,76,2,21.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,rigochat,T-044_D-044.1,es,18,35,3,6.0,False,False,True,False,True,True,True,True,False,0.714
results_v2,rigochat,T-045_D-045.1,es,16,34,1,16.0,False,False,True,True,False,True,True,True,False,0.714
results_v2,rigochat,T-046_D-046.1,es,2,6,1,2.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-047_D-047.1,es,27,54,1,27.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,rigochat,T-048_D-048.1,es,12,23,1,12.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-049_D-049.1,es,11,25,1,11.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-050_D-050.1,es,17,28,2,8.5,False,False,True,True,True,True,False,True,False,0.714
results_v2,rigochat,T-051_D-051.1,es,14,24,1,14.0,False,False,True,True,True,True,False,True,False,0.714
results_v2,rigochat,T-052_D-052.1,es,12,28,1,12.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-053_D-053.1,es,14,28,1,14.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-054_D-054.1,es,5,13,1,5.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-055_D-055.1,es,14,36,1,14.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-056_D-056.1,es,6,15,1,6.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-057_D-057.1,es,8,14,1,8.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-058_D-058.1,es,12,30,1,12.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-059_D-059.1,es,6,12,1,6.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-060_D-060.1,es,12,23,1,12.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-061_D-061.1,es,11,21,1,11.0,False,False,True,True,True,True,False,True,False,0.714
results_v2,rigochat,T-062_D-062.1,es,10,24,1,10.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-063_D-063.1,unknown,0,0,1,0.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-064_D-064.1,es,3,5,1,3.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-065_D-065.1,es,13,22,1,13.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-066_D-066.1,es,10,19,1,10.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-067_D-067.1,zh-cn,3,4,1,3.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-068_D-068.1,es,18,30,1,18.0,False,False,True,True,False,True,False,True,False,0.571
results_v2,rigochat,T-069_D-069.1,es,15,25,1,15.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-070_D-070.1,es,14,24,1,14.0,False,False,True,True,True,True,False,False,False,0.571
results_v2,rigochat,T-071_D-071.1,es,9,19,1,9.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-072_D-072.1,es,1,3,1,1.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-073_D-073.1,es,27,51,1,27.0,False,False,False,True,False,True,True,True,False,0.571
results_v2,rigochat,T-074_D-074.1,es,5,14,1,5.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-075_D-075.1,es,11,31,1,11.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-076_D-076.1,es,3,6,1,3.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-076_D-076.2,es,14,34,1,14.0,False,False,True,True,True,True,False,True,False,0.714
results_v2,rigochat,T-076_D-076.3,es,12,24,1,12.0,False,False,True,True,True,True,False,True,False,0.714
results_v2,rigochat,T-077_D-077.1,es,14,39,1,14.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-078_D-078.1,es,9,24,1,9.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-079_D-079.1,es,14,27,1,14.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-080_D-080.1,es,2,4,1,2.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-081_D-081.1,es,18,33,1,18.0,False,False,True,True,False,True,False,True,False,0.571
results_v2,rigochat,T-082_D-082.1,es,11,30,1,11.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-083_D-083.1,es,11,25,1,11.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-084_D-084.1,es,14,34,1,14.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-085_D-085.1,es,12,30,1,12.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-086_D-086.1,es,14,33,1,14.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-087_D-087.1,es,11,27,1,11.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-088_D-088.1,es,12,24,1,12.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-089_D-089.1,es,16,34,1,16.0,False,False,True,True,False,True,True,True,False,0.714
results_v2,rigochat,T-090_D-090.1,pt,4,7,1,4.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-091_D-091.1,es,10,26,1,10.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-092_D-092.1,es,14,35,1,14.0,False,False,True,True,True,True,True,False,False,0.714
results_v2,rigochat,T-093_D-093.1,es,12,28,1,12.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-094_D-094.1,fr,1,1,1,1.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-095_D-095.1,es,10,25,1,10.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-096_D-096.1,es,17,32,1,17.0,False,False,True,True,False,True,True,True,True,0.857
results_v2,rigochat,T-097_D-097.1,es,10,20,1,10.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-098_D-098.1,es,14,35,1,14.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-099_D-099.1,es,11,26,1,11.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-100_D-100.1,es,14,33,1,14.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-101_D-101.1,es,1,4,1,1.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-102_D-102.1,es,14,26,1,14.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-103_D-103.1,es,23,43,1,23.0,False,False,True,True,False,True,False,True,False,0.571
results_v2,rigochat,T-104_D-104.1,es,9,17,1,9.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-105_D-105.1,es,6,11,2,3.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-106_D-106.1,es,14,25,1,14.0,False,False,True,True,True,True,False,False,False,0.571
results_v2,rigochat,T-107_D-107.1,es,12,24,1,12.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,rigochat,T-108_D-108.1,es,24,46,1,24.0,False,False,True,True,False,True,True,True,False,0.714
results_v2,rigochat,T-109_D-109.1,es,14,29,1,14.0,False,False,True,True,True,True,True,True,True,1.0
results_v2,rigochat,T-110_D-110.1,es,16,38,1,16.0,False,False,True,True,False,True,True,True,False,0.714
results_v2,rigochat,T-111_D-111.1,es,5,10,1,5.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,llama,T-001_D-001.1,es,33,67,1,33.0,False,False,False,True,False,True,False,False,False,0.286
results_v2,llama,T-002_D-002.1,es,36,58,2,18.0,False,False,False,True,False,True,False,False,False,0.286
results_v2,llama,T-003_D-003.1,es,25,49,1,25.0,False,False,True,True,False,True,False,True,False,0.571
results_v2,llama,T-004_D-004.1,es,42,78,2,21.0,False,False,False,True,False,True,True,False,False,0.429
results_v2,llama,T-005_D-005.1,es,14,32,1,14.0,False,False,True,True,True,True,False,True,False,0.714
results_v2,llama,T-006_D-006.1,es,39,88,2,19.5,False,False,False,True,False,True,False,False,False,0.286
results_v2,llama,T-007_D-007.1,es,27,69,1,27.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-008_D-008.1,es,51,90,2,25.5,False,False,False,True,False,True,True,True,False,0.571
results_v2,llama,T-009_D-009.1,es,50,99,4,12.5,False,False,False,False,True,True,False,True,False,0.429
results_v2,llama,T-010_D-010.1,es,21,50,1,21.0,False,False,True,True,False,True,False,True,False,0.571
results_v2,llama,T-011_D-011.1,es,38,80,1,38.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-012_D-012.1,es,49,98,1,49.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-013_D-013.1,es,50,79,2,25.0,False,False,False,True,False,True,True,True,False,0.571
results_v2,llama,T-014_D-014.1,es,41,93,2,20.5,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-015_D-015.1,es,33,69,2,16.5,False,False,False,True,False,True,False,False,False,0.286
results_v2,llama,T-016_D-016.1,es,46,98,2,23.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-017_D-017.1,es,21,45,3,7.0,False,False,True,False,True,True,False,True,False,0.571
results_v2,llama,T-018_D-018.1,es,44,92,2,22.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-019_D-019.1,es,39,88,2,19.5,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-020_D-020.1,es,26,43,2,13.0,False,False,False,True,True,True,False,True,False,0.571
results_v2,llama,T-021_D-021.1,es,59,115,2,29.5,False,False,False,True,False,True,False,False,False,0.286
results_v2,llama,T-022_D-022.1,es,26,62,2,13.0,False,False,False,True,True,True,False,True,False,0.571
results_v2,llama,T-023_D-023.1,es,38,80,1,38.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-024_D-024.1,es,46,93,1,46.0,False,False,False,True,False,True,True,True,False,0.571
results_v2,llama,T-025_D-025.1,es,62,126,2,31.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-026_D-026.1,es,48,106,2,24.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-027_D-027.1,es,32,62,2,16.0,False,False,False,True,False,True,False,False,False,0.286
results_v2,llama,T-028_D-028.1,es,116,224,4,29.0,False,False,False,False,False,True,False,True,False,0.286
results_v2,llama,T-029_D-029.1,es,56,109,3,18.67,False,False,False,False,False,True,False,False,False,0.143
results_v2,llama,T-030_D-030.1,es,37,72,3,12.33,False,False,False,False,True,True,False,True,False,0.429
results_v2,llama,T-031_D-031.1,es,70,139,2,35.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-032_D-032.1,es,20,36,1,20.0,False,False,True,True,False,True,False,True,False,0.571
results_v2,llama,T-033_D-033.1,es,60,117,6,10.0,False,False,False,False,True,True,False,False,False,0.286
results_v2,llama,T-034_D-034.1,es,52,100,2,26.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-035_D-035.1,es,31,60,1,31.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-036_D-036.1,es,58,116,2,29.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-037_D-037.1,es,59,115,4,14.75,False,False,False,False,True,True,True,False,False,0.429
results_v2,llama,T-038_D-038.1,es,60,116,2,30.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-039_D-039.1,es,24,44,2,12.0,False,False,True,True,True,True,False,True,False,0.714
results_v2,llama,T-040_D-040.1,es,23,50,1,23.0,False,False,True,True,False,True,False,False,False,0.429
results_v2,llama,T-041_D-041.1,es,37,76,2,18.5,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-042_D-042.1,es,43,85,2,21.5,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-043_D-043.1,es,66,114,2,33.0,False,False,False,True,False,True,True,True,False,0.571
results_v2,llama,T-044_D-044.1,es,27,56,5,5.4,False,False,False,False,True,True,True,True,False,0.571
results_v2,llama,T-045_D-045.1,es,26,60,3,8.67,False,False,False,False,True,True,True,True,False,0.571
results_v2,llama,T-046_D-046.1,es,89,145,6,14.83,False,True,False,False,True,True,False,True,False,0.429
results_v2,llama,T-047_D-047.1,es,158,260,5,31.6,False,False,False,False,False,True,False,True,False,0.286
results_v2,llama,T-048_D-048.1,es,21,38,1,21.0,False,False,True,True,False,True,False,True,False,0.571
results_v2,llama,T-049_D-049.1,es,70,168,2,35.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-050_D-050.1,es,317,419,2,158.5,False,False,False,True,False,True,True,True,False,0.571
results_v2,llama,T-051_D-051.1,es,56,113,3,18.67,False,False,False,False,False,True,False,True,False,0.286
results_v2,llama,T-052_D-052.1,es,38,91,1,38.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-053_D-053.1,es,40,76,2,20.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-054_D-054.1,es,39,72,2,19.5,False,False,False,True,False,True,True,True,False,0.571
results_v2,llama,T-055_D-055.1,es,42,95,2,21.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-056_D-056.1,es,40,81,3,13.33,False,False,False,False,True,True,False,True,False,0.429
results_v2,llama,T-057_D-057.1,es,377,685,18,20.94,False,False,False,False,False,True,False,False,False,0.143
results_v2,llama,T-058_D-058.1,es,32,58,1,32.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-059_D-059.1,es,23,50,3,7.67,False,False,True,False,True,True,True,True,False,0.714
results_v2,llama,T-060_D-060.1,es,34,68,2,17.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-061_D-061.1,es,46,87,2,23.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-062_D-062.1,es,44,86,2,22.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-063_D-063.1,es,41,69,1,41.0,False,False,False,True,False,True,True,True,False,0.571
results_v2,llama,T-064_D-064.1,es,86,170,5,17.2,False,False,False,False,False,True,False,True,False,0.286
results_v2,llama,T-065_D-065.1,es,107,193,3,35.67,False,False,False,False,False,True,False,True,False,0.286
results_v2,llama,T-066_D-066.1,es,50,104,2,25.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-067_D-067.1,es,30,55,2,15.0,False,False,False,True,True,True,False,True,False,0.571
results_v2,llama,T-068_D-068.1,es,48,86,3,16.0,False,False,False,False,False,True,False,True,False,0.286
results_v2,llama,T-069_D-069.1,es,20,33,1,20.0,False,False,True,True,False,True,False,True,False,0.571
results_v2,llama,T-070_D-070.1,es,28,54,2,14.0,False,False,False,True,True,True,False,False,False,0.429
results_v2,llama,T-071_D-071.1,es,43,83,2,21.5,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-072_D-072.1,es,47,84,3,15.67,False,False,False,False,False,True,False,True,False,0.286
results_v2,llama,T-073_D-073.1,es,60,109,2,30.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-074_D-074.1,es,29,58,2,14.5,False,False,False,True,True,True,False,False,False,0.429
results_v2,llama,T-075_D-075.1,es,68,143,2,34.0,False,False,False,True,False,True,False,False,False,0.286
results_v2,llama,T-076_D-076.1,es,19,37,2,9.5,False,False,True,True,True,True,False,True,False,0.714
results_v2,llama,T-076_D-076.2,es,47,93,2,23.5,False,False,False,True,False,True,False,False,False,0.286
results_v2,llama,T-076_D-076.3,es,58,104,2,29.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-077_D-077.1,es,62,123,2,31.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-078_D-078.1,es,32,50,2,16.0,False,False,False,True,False,True,False,False,False,0.286
results_v2,llama,T-079_D-079.1,es,52,113,2,26.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-080_D-080.1,es,47,98,4,11.75,False,False,False,False,True,True,False,True,False,0.429
results_v2,llama,T-081_D-081.1,es,39,69,1,39.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-082_D-082.1,es,54,107,2,27.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-083_D-083.1,es,56,112,2,28.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-084_D-084.1,es,31,68,2,15.5,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-085_D-085.1,es,66,133,2,33.0,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-086_D-086.1,es,44,90,3,14.67,False,False,False,False,True,True,False,True,False,0.429
results_v2,llama,T-087_D-087.1,es,43,82,2,21.5,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-088_D-088.1,es,41,78,1,41.0,False,False,False,True,False,True,False,False,False,0.286
results_v2,llama,T-089_D-089.1,es,43,92,3,14.33,False,True,False,False,True,True,False,True,False,0.429
results_v2,llama,T-090_D-090.1,es,62,125,4,15.5,False,False,False,False,False,True,False,True,False,0.286
results_v2,llama,T-091_D-091.1,es,49,97,2,24.5,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-092_D-092.1,es,52,125,2,26.0,False,False,False,True,False,True,False,False,False,0.286
results_v2,llama,T-093_D-093.1,es,39,77,2,19.5,False,False,False,True,False,True,False,False,False,0.286
results_v2,llama,T-094_D-094.1,es,22,48,2,11.0,False,False,True,True,True,True,True,True,False,0.857
results_v2,llama,T-095_D-095.1,es,55,127,2,27.5,False,False,False,True,False,True,False,True,False,0.429
results_v2,llama,T-096_D-096.1,es,49,108,2,24.5,False,False,False,True,False,True,False,False,False,0.286
results_v2,llama,T-097_D-097.1,es,28,61,1,28.0,False,False,False,True,False,True,False,True,False,0.429
